,id,title,length,voteCount,readCount,commentCount,user,categories,tags,mature,url,numParts,parts,genre
0,333448840,Fade Eternal | ONC 2023,117709,75,590,25,"{'name': 'KurokageJS', 'avatar': 'https://img.wattpad.com/useravatar/KurokageJS.128.493637.jpg', 'fullname': 'Alex J Wynter'}",5,"['action', 'epic', 'exploration', 'humor', 'mystery', 'mystery-thriller', 'onc2023', 'sciencefiction', 'space', 'spaceopera', 'spacestation', 'survival']",False,https://www.wattpad.com/story/333448840-fade-eternal-onc-2023,10,"[{'id': 1311562506, 'title': 'Introduction', 'url': 'https://www.wattpad.com/1311562506-fade-eternal-onc-2023-introduction', 'rating': 0, 'draft': False, 'modifyDate': '2023-03-31T06:26:15Z', 'createDate': '2023-02-02T02:30:37Z', 'length': 967, 'videoId': '', 'photoUrl': 'https://img.wattpad.com/story_parts/1311562506/images/173fcd2341e5dfeb113016829486.jpg', 'commentCount': 8, 'voteCount': 17, 'readCount': 183}, {'id': 1313914779, 'title': 'One: the wrong elevator', 'url': 'https://www.wattpad.com/1313914779-fade-eternal-onc-2023-one-the-wrong-elevator', 'rating': 0, 'draft': False, 'modifyDate': '2023-02-09T19:11:08Z', 'createDate': '2023-02-09T06:30:36Z', 'length': 15809, 'videoId': '', 'photoUrl': '', 'commentCount': 9, 'voteCount': 15, 'readCount': 116}, {'id': 1327016416, 'title': 'Two: ruining the moment', 'url': 'https://www.wattpad.com/1327016416-fade-eternal-onc-2023-two-ruining-the-moment', 'rating': 0, 'draft': False, 'modifyDate': '2023-03-22T19:36:31Z', 'createDate': '2023-03-22T19:02:06Z', 'length': 14435, 'videoId': '', 'photoUrl': '', 'commentCount': 2, 'voteCount': 7, 'readCount': 52}, {'id': 1329010295, 'title': 'Three: definitely not normal', 'url': 'https://www.wattpad.com/1329010295-fade-eternal-onc-2023-three-definitely-not-normal', 'rating': 0, 'draft': False, 'modifyDate': '2023-04-11T04:16:53Z', 'createDate': '2023-03-29T03:26:29Z', 'length': 9797, 'videoId': '', 'photoUrl': '', 'commentCount': 2, 'voteCount': 5, 'readCount': 40}, {'id': 1329611272, 'title': ""Four: it's perfectly normal"", 'url': 'https://www.wattpad.com/1329611272-fade-eternal-onc-2023-four-it%27s-perfectly-normal', 'rating': 0, 'draft': False, 'modifyDate': '2023-03-31T06:20:27Z', 'createDate': '2023-03-31T06:20:28Z', 'length': 9481, 'videoId': '', 'photoUrl': '', 'commentCount': 2, 'voteCount': 6, 'readCount': 38}, {'id': 1336588938, 'title': 'Five: the plant sack has hands', 'url': 'https://www.wattpad.com/1336588938-fade-eternal-onc-2023-five-the-plant-sack-has', 'rating': 0, 'draft': False, 'modifyDate': '2023-04-22T04:24:41Z', 'createDate': '2023-04-22T04:23:42Z', 'length': 16057, 'videoId': '', 'photoUrl': '', 'commentCount': 0, 'voteCount': 4, 'readCount': 32}, {'id': 1337132777, 'title': ""Six: there's nothing left"", 'url': 'https://www.wattpad.com/1337132777-fade-eternal-onc-2023-six-there%27s-nothing-left', 'rating': 0, 'draft': False, 'modifyDate': '2023-04-23T21:45:24Z', 'createDate': '2023-04-23T21:44:42Z', 'length': 14389, 'videoId': '', 'photoUrl': '', 'commentCount': 0, 'voteCount': 4, 'readCount': 32}, {'id': 1338112288, 'title': 'Seven: we made a mistake', 'url': 'https://www.wattpad.com/1338112288-fade-eternal-onc-2023-seven-we-made-a-mistake', 'rating': 0, 'draft': False, 'modifyDate': '2023-04-27T05:36:26Z', 'createDate': '2023-04-27T05:36:26Z', 'length': 12650, 'videoId': '', 'photoUrl': '', 'commentCount': 0, 'voteCount': 5, 'readCount': 31}, {'id': 1339028154, 'title': 'Eight: a terrible idea', 'url': 'https://www.wattpad.com/1339028154-fade-eternal-onc-2023-eight-a-terrible-idea', 'rating': 0, 'draft': False, 'modifyDate': '2023-04-30T23:21:29Z', 'createDate': '2023-04-30T07:31:43Z', 'length': 9707, 'videoId': '', 'photoUrl': '', 'commentCount': 1, 'voteCount': 6, 'readCount': 31}, {'id': 1339178368, 'title': ""Nine: it's meant to be lost"", 'url': 'https://www.wattpad.com/1339178368-fade-eternal-onc-2023-nine-it%27s-meant-to-be-lost', 'rating': 0, 'draft': False, 'modifyDate': '2023-04-30T18:02:54Z', 'createDate': '2023-04-30T18:02:18Z', 'length': 14417, 'videoId': '', 'photoUrl': '', 'commentCount': 1, 'voteCount': 6, 'readCount': 35}]",Science Fiction
1,334872594,My Throne Or Yours | ONC 2023,117252,165,625,69,"{'name': 'veelozada', 'avatar': 'https://img.wattpad.com/useravatar/veelozada.128.544610.jpg', 'fullname': 'Vee Lozada'}",3,"['-romance', 'blackroyalty', 'bxg', 'drama', 'fantasy', 'fantasy-romance', 'forbidden', 'forbiddenlove', 'generalfiction', 'lovestory', 'onc2023', 'opennovellacontest', 'perioddrama', 'poc', 'prince', 'princess', 'romance', 'royalblood', 'royalfamily', 'royalty', 'shortstory']",False,https://www.wattpad.com/story/334872594-my-throne-or-yours-onc-2023,16,"[{'id': 1317024933, 'title': 'ONC:', 'url': 'https://www.wattpad.com/1317024933-my-throne-or-yours-onc-2023-onc', 'rating': 0, 'draft': False, 'modifyDate': '2023-04-27T22:56:39Z', 'createDate': '2023-02-19T03:11:01Z', 'length': 700, 'videoId': '', 'photoUrl': '', 'commentCount': 3, 'voteCount': 23, 'readCount': 136}, {'id': 1318477319, 'title': 'Map.', 'url': 'https://www.wattpad.com/1318477319-my-throne-or-yours-onc-2023-map', 'rating': 0, 'draft': False, 'modifyDate': '2023-02-23T11:53:02Z', 'createDate': '2023-02-23T11:53:01Z', 'length': 290, 'videoId': '', 'photoUrl': '', 'commentCount': 2, 'voteCount': 11, 'readCount': 54}, {'id': 1317031163, 'title': 'One:', 'url': 'https://www.wattpad.com/1317031163-my-throne-or-yours-onc-2023-one', 'rating': 0, 'draft': False, 'modifyDate': '2023-04-21T01:03:51Z', 'createDate': '2023-02-19T03:11:58Z', 'length': 11994, 'videoId': '', 'photoUrl': '', 'commentCount': 25, 'voteCount': 16, 'readCount': 102}, {'id': 1317405073, 'title': 'Two:', 'url': 'https://www.wattpad.com/1317405073-my-throne-or-yours-onc-2023-two', 'rating': 0, 'draft': False, 'modifyDate': '2023-04-21T01:05:15Z', 'createDate': '2023-02-20T03:45:28Z', 'length': 9049, 'videoId': '', 'photoUrl': '', 'commentCount': 2, 'voteCount': 11, 'readCount': 39}, {'id': 1318046239, 'title': 'Three:', 'url': 'https://www.wattpad.com/1318046239-my-throne-or-yours-onc-2023-three', 'rating': 0, 'draft': False, 'modifyDate': '2023-04-21T01:05:47Z', 'createDate': '2023-02-22T01:40:46Z', 'length': 7737, 'videoId': '', 'photoUrl': '', 'commentCount': 14, 'voteCount': 11, 'readCount': 47}, {'id': 1318673111, 'title': 'Four:', 'url': 'https://www.wattpad.com/1318673111-my-throne-or-yours-onc-2023-four', 'rating': 0, 'draft': False, 'modifyDate': '2023-04-21T01:07:04Z', 'createDate': '2023-02-24T01:18:39Z', 'length': 8313, 'videoId': '', 'photoUrl': '', 'commentCount': 4, 'voteCount': 11, 'readCount': 46}, {'id': 1322514206, 'title': 'Five:', 'url': 'https://www.wattpad.com/1322514206-my-throne-or-yours-onc-2023-five', 'rating': 0, 'draft': False, 'modifyDate': '2023-03-08T02:15:36Z', 'createDate': '2023-03-08T02:15:37Z', 'length': 8442, 'videoId': '', 'photoUrl': '', 'commentCount': 3, 'voteCount': 9, 'readCount': 39}, {'id': 1330369711, 'title': 'Six:', 'url': 'https://www.wattpad.com/1330369711-my-throne-or-yours-onc-2023-six', 'rating': 0, 'draft': False, 'modifyDate': '2023-04-21T01:08:39Z', 'createDate': '2023-04-02T15:11:48Z', 'length': 8222, 'videoId': '', 'photoUrl': '', 'commentCount': 5, 'voteCount': 11, 'readCount': 21}, {'id': 1335009353, 'title': 'Seven:', 'url': 'https://www.wattpad.com/1335009353-my-throne-or-yours-onc-2023-seven', 'rating': 0, 'draft': False, 'modifyDate': '2023-04-21T01:09:58Z', 'createDate': '2023-04-16T19:08:23Z', 'length': 7908, 'videoId': '', 'photoUrl': '', 'commentCount': 4, 'voteCount': 9, 'readCount': 21}, {'id': 1335386413, 'title': 'Eight:', 'url': 'https://www.wattpad.com/1335386413-my-throne-or-yours-onc-2023-eight', 'rating': 0, 'draft': False, 'modifyDate': '2023-04-17T23:10:59Z', 'createDate': '2023-04-17T23:11:00Z', 'length': 7459, 'videoId': '', 'photoUrl': '', 'commentCount': 2, 'voteCount': 8, 'readCount': 17}, {'id': 1335809894, 'title': 'Nine:', 'url': 'https://www.wattpad.com/1335809894-my-throne-or-yours-onc-2023-nine', 'rating': 0, 'draft': False, 'modifyDate': '2023-04-21T01:11:09Z', 'createDate': '2023-04-19T11:34:28Z', 'length': 7576, 'videoId': '', 'photoUrl': '', 'commentCount': 1, 'voteCount': 6, 'readCount': 18}, {'id': 1336267309, 'title': 'Ten:', 'url': 'https://www.wattpad.com/1336267309-my-throne-or-yours-onc-2023-ten', 'rating': 0, 'draft': False, 'modifyDate': '2023-04-21T01:11:24Z', 'createDate': '2023-04-21T01:11:24Z', 'length': 8173, 'videoId': '', 'photoUrl': '', 'commentCount': 0, 'voteCount': 8, 'readCount': 16}, {'id': 1336268333, 'title': 'Eleven:', 'url': 'https://www.wattpad.com/1336268333-my-throne-or-yours-onc-2023-eleven', 'rating': 0, 'draft': False, 'modifyDate': '2023-04-21T01:12:15Z', 'createDate': '2023-04-21T01:12:16Z', 'length': 6367, 'videoId': '', 'photoUrl': '', 'commentCount': 0, 'voteCount': 8, 'readCount': 18}, {'id': 1337766347, 'title': 'Twelve:', 'url': 'https://www.wattpad.com/1337766347-my-throne-or-yours-onc-2023-twelve', 'rating': 0, 'draft': False, 'modifyDate': '2023-04-26T00:52:15Z', 'createDate': '2023-04-26T00:32:49Z', 'length': 10229, 'videoId': '', 'photoUrl': '', 'commentCount': 2, 'voteCount': 8, 'readCount': 17}, {'id': 1338056707, 'title': 'Thirteen:', 'url': 'https://www.wattpad.com/1338056707-my-throne-or-yours-onc-2023-thirteen', 'rating': 0, 'draft': False, 'modifyDate': '2023-04-27T00:42:21Z', 'createDate': '2023-04-27T00:42:22Z', 'length': 7752, 'videoId': '', 'photoUrl': '', 'commentCount': 1, 'voteCount': 7, 'readCount': 15}, {'id': 1338319575, 'title': 'Fourteen:', 'url': 'https://www.wattpad.com/1338319575-my-throne-or-yours-onc-2023-fourteen', 'rating': 0, 'draft': False, 'modifyDate': '2023-05-10T14:52:23Z', 'createDate': '2023-04-27T23:00:19Z', 'length': 7041, 'videoId': '', 'photoUrl': '', 'commentCount': 1, 'voteCount': 8, 'readCount': 19}]",Fantasy
2,333782805,Devour // An ONC 2023 Novella,161913,68,545,763,"{'name': 'TheQueenofGremlins', 'avatar': 'https://img.wattpad.com/useravatar/TheQueenofGremlins.128.851471.jpg', 'fullname': 'Mandie Dufour'}",5,"['bodyhorror', 'horror', 'lgbt', 'norse', 'norsemythology', 'onc2023', 'onc23', 'pirates', 'science', 'sciencefiction', 'scifi-fantasy', 'scifi-horror', 'space', 'valkyrie', 'wlw', 'wxw']",True,https://www.wattpad.com/story/333782805-devour-an-onc-2023-novella,16,"[{'id': 1312868179, 'title': 'Welcome Aboard The Saegammr', 'url': 'https://www.wattpad.com/1312868179-devour-an-onc-2023-novella-welcome-aboard-the', 'rating': 0, 'draft': False, 'modifyDate': '2023-02-27T13:01:21Z', 'createDate': '2023-02-05T20:52:09Z', 'length': 1123, 'videoId': '', 'photoUrl': '', 'commentCount': 22, 'voteCount': 14, 'readCount': 77}, {'id': 1313686986, 'title': 'Prologue', 'url': 'https://www.wattpad.com/1313686986-devour-an-onc-2023-novella-prologue', 'rating': 0, 'draft': False, 'modifyDate': '2023-04-02T20:11:02Z', 'createDate': '2023-02-08T13:18:07Z', 'length': 4658, 'videoId': 'UIHOV07XoDQ', 'photoUrl': '', 'commentCount': 53, 'voteCount': 9, 'readCount': 54}, {'id': 1316646114, 'title': 'Chapter One: The Valkyrie', 'url': 'https://www.wattpad.com/1316646114-devour-an-onc-2023-novella-chapter-one-the', 'rating': 0, 'draft': False, 'modifyDate': '2023-04-02T20:11:26Z', 'createDate': '2023-02-18T00:07:40Z', 'length': 6967, 'videoId': 'FDLzOICOtaQ', 'photoUrl': '', 'commentCount': 78, 'voteCount': 6, 'readCount': 53}, {'id': 1324860738, 'title': 'Chapter Two: The Disruptor', 'url': 'https://www.wattpad.com/1324860738-devour-an-onc-2023-novella-chapter-two-the', 'rating': 0, 'draft': False, 'modifyDate': '2023-04-02T20:11:59Z', 'createDate': '2023-03-15T18:03:43Z', 'length': 12526, 'videoId': '80P1tf6fFWc', 'photoUrl': '', 'commentCount': 48, 'voteCount': 3, 'readCount': 35}, {'id': 1327371382, 'title': 'Chapter Three: Yggdrasil', 'url': 'https://www.wattpad.com/1327371382-devour-an-onc-2023-novella-chapter-three-yggdrasil', 'rating': 0, 'draft': False, 'modifyDate': '2023-04-02T20:12:26Z', 'createDate': '2023-03-23T23:47:04Z', 'length': 13848, 'videoId': 'olkYYZvmDYc', 'photoUrl': '', 'commentCount': 42, 'voteCount': 3, 'readCount': 32}, {'id': 1329967398, 'title': 'Chapter Four: Orlog', 'url': 'https://www.wattpad.com/1329967398-devour-an-onc-2023-novella-chapter-four-orlog', 'rating': 0, 'draft': False, 'modifyDate': '2023-04-02T20:12:53Z', 'createDate': '2023-04-01T12:16:22Z', 'length': 14204, 'videoId': '1UioiAGUNcg', 'photoUrl': '', 'commentCount': 40, 'voteCount': 3, 'readCount': 35}, {'id': 1331169628, 'title': 'Chapter Five: Why am I Like This?', 'url': 'https://www.wattpad.com/1331169628-devour-an-onc-2023-novella-chapter-five-why-am-i', 'rating': 0, 'draft': False, 'modifyDate': '2023-04-27T13:17:28Z', 'createDate': '2023-04-05T02:12:54Z', 'length': 6866, 'videoId': 'ok7Y6BdrQYw', 'photoUrl': '', 'commentCount': 26, 'voteCount': 3, 'readCount': 21}, {'id': 1331174433, 'title': 'Chapter Six: The Launch', 'url': 'https://www.wattpad.com/1331174433-devour-an-onc-2023-novella-chapter-six-the-launch', 'rating': 0, 'draft': False, 'modifyDate': '2023-04-27T13:38:46Z', 'createDate': '2023-04-05T02:50:12Z', 'length': 10275, 'videoId': 'qxpWbuT13OU', 'photoUrl': '', 'commentCount': 41, 'voteCount': 3, 'readCount': 22}, {'id': 1333394067, 'title': 'Chapter Seven: Rattling Bones', 'url': 'https://www.wattpad.com/1333394067-devour-an-onc-2023-novella-chapter-seven-rattling', 'rating': 0, 'draft': False, 'modifyDate': '2023-04-27T13:59:05Z', 'createDate': '2023-04-11T18:30:03Z', 'length': 13866, 'videoId': '7rSw-PGYZU0', 'photoUrl': '', 'commentCount': 55, 'voteCount': 3, 'readCount': 24}, {'id': 1336119604, 'title': 'Chapter Eight: Hallucinations', 'url': 'https://www.wattpad.com/1336119604-devour-an-onc-2023-novella-chapter-eight', 'rating': 0, 'draft': False, 'modifyDate': '2023-04-27T16:46:47Z', 'createDate': '2023-04-20T19:21:06Z', 'length': 14696, 'videoId': 'fezU_oUKQTg', 'photoUrl': '', 'commentCount': 74, 'voteCount': 3, 'readCount': 28}, {'id': 1336385874, 'title': 'Chapter Nine: Sentience', 'url': 'https://www.wattpad.com/1336385874-devour-an-onc-2023-novella-chapter-nine-sentience', 'rating': 0, 'draft': False, 'modifyDate': '2023-04-27T20:50:40Z', 'createDate': '2023-04-21T13:36:22Z', 'length': 12339, 'videoId': '4BVTFNIwy8A', 'photoUrl': '', 'commentCount': 51, 'voteCount': 3, 'readCount': 26}, {'id': 1336663358, 'title': 'Chapter Ten: Draugr', 'url': 'https://www.wattpad.com/1336663358-devour-an-onc-2023-novella-chapter-ten-draugr', 'rating': 0, 'draft': False, 'modifyDate': '2023-04-28T09:45:42Z', 'createDate': '2023-04-22T12:24:48Z', 'length': 11562, 'videoId': 'eeSU_MBVHnk', 'photoUrl': '', 'commentCount': 42, 'voteCount': 3, 'readCount': 33}, {'id': 1337129265, 'title': 'Chapter Eleven: A Unique Perspective', 'url': 'https://www.wattpad.com/1337129265-devour-an-onc-2023-novella-chapter-eleven-a-unique', 'rating': 0, 'draft': False, 'modifyDate': '2023-04-28T10:11:53Z', 'createDate': '2023-04-23T22:48:26Z', 'length': 12533, 'videoId': 'uU5vVT_Cp7c', 'photoUrl': '', 'commentCount': 60, 'voteCount': 3, 'readCount': 22}, {'id': 1337431279, 'title': 'Chapter Twelve: Svava', 'url': 'https://www.wattpad.com/1337431279-devour-an-onc-2023-novella-chapter-twelve-svava', 'rating': 0, 'draft': False, 'modifyDate': '2023-04-28T11:04:10Z', 'createDate': '2023-04-24T21:56:47Z', 'length': 11662, 'videoId': 'ZhOU8sFDyY0', 'photoUrl': '', 'commentCount': 64, 'voteCount': 3, 'readCount': 32}, {'id': 1337926828, 'title': 'Chapter Thirteen: The Bridge', 'url': 'https://www.wattpad.com/1337926828-devour-an-onc-2023-novella-chapter-thirteen-the', 'rating': 0, 'draft': False, 'modifyDate': '2023-04-28T11:28:21Z', 'createDate': '2023-04-26T15:26:51Z', 'length': 12880, 'videoId': 'IYzVU6fyuno', 'photoUrl': '', 'commentCount': 50, 'voteCount': 3, 'readCount': 29}, {'id': 1338174939, 'title': 'Epilogue', 'url': 'https://www.wattpad.com/1338174939-devour-an-onc-2023-novella-epilogue', 'rating': 0, 'draft': False, 'modifyDate': '2023-04-28T11:30:58Z', 'createDate': '2023-04-27T12:35:43Z', 'length': 1908, 'videoId': 'pZ9mSj5yO6Q', 'photoUrl': '', 'commentCount': 17, 'voteCount': 3, 'readCount': 22}]",Science Fiction
3,333781364,The Starlet Before | ONC 2023 ,144214,74,216,199,"{'name': 'theStphnieCollection', 'avatar': 'https://img.wattpad.com/useravatar/theStphnieCollection.128.427543.jpg', 'fullname': 'Stephanie'}",23,"['1950s', '1954', 'affair', 'agegap', 'california', 'entanglement', 'fastpaced', 'historical', 'historicalfiction', 'hollywood', 'novella', 'olderman', 'oldhollywood', 'onc2023', 'onlychild', 'secrets', 'secretsrevealed', 'strainedrelationships', 'twistandturns']",False,https://www.wattpad.com/story/333781364-the-starlet-before-onc-2023,10,"[{'id': 1312862495, 'title': 'Prologue ', 'url': 'https://www.wattpad.com/1312862495-the-starlet-before-onc-2023-prologue', 'rating': 0, 'draft': False, 'modifyDate': '2023-04-29T22:22:54Z', 'createDate': '2023-02-27T14:58:16Z', 'length': 11625, 'videoId': '', 'photoUrl': '', 'commentCount': 36, 'voteCount': 16, 'readCount': 77}, {'id': 1324544425, 'title': 'Chapter I. ', 'url': 'https://www.wattpad.com/1324544425-the-starlet-before-onc-2023-chapter-i', 'rating': 0, 'draft': False, 'modifyDate': '2023-05-20T15:15:16Z', 'createDate': '2023-03-14T17:13:47Z', 'length': 11847, 'videoId': '', 'photoUrl': '', 'commentCount': 25, 'voteCount': 13, 'readCount': 24}, {'id': 1324544449, 'title': 'Chapter II.', 'url': 'https://www.wattpad.com/1324544449-the-starlet-before-onc-2023-chapter-ii', 'rating': 0, 'draft': False, 'modifyDate': '2023-05-20T15:17:32Z', 'createDate': '2023-03-14T17:18:43Z', 'length': 12749, 'videoId': '', 'photoUrl': '', 'commentCount': 26, 'voteCount': 10, 'readCount': 26}, {'id': 1326158503, 'title': 'Chapter III.', 'url': 'https://www.wattpad.com/1326158503-the-starlet-before-onc-2023-chapter-iii', 'rating': 0, 'draft': False, 'modifyDate': '2023-03-19T21:27:49Z', 'createDate': '2023-03-19T21:27:50Z', 'length': 13996, 'videoId': '', 'photoUrl': '', 'commentCount': 14, 'voteCount': 11, 'readCount': 18}, {'id': 1326160358, 'title': 'Chapter IV.', 'url': 'https://www.wattpad.com/1326160358-the-starlet-before-onc-2023-chapter-iv', 'rating': 0, 'draft': False, 'modifyDate': '2023-04-29T19:35:13Z', 'createDate': '2023-03-26T21:46:47Z', 'length': 21072, 'videoId': '', 'photoUrl': '', 'commentCount': 31, 'voteCount': 8, 'readCount': 26}, {'id': 1337132184, 'title': 'Chapter V.', 'url': 'https://www.wattpad.com/1337132184-the-starlet-before-onc-2023-chapter-v', 'rating': 0, 'draft': False, 'modifyDate': '2023-04-24T00:53:57Z', 'createDate': '2023-04-23T21:45:47Z', 'length': 25191, 'videoId': '', 'photoUrl': '', 'commentCount': 28, 'voteCount': 4, 'readCount': 13}, {'id': 1337135574, 'title': 'Chapter VI. ', 'url': 'https://www.wattpad.com/1337135574-the-starlet-before-onc-2023-chapter-vi', 'rating': 0, 'draft': False, 'modifyDate': '2023-04-23T21:55:57Z', 'createDate': '2023-04-23T21:55:57Z', 'length': 9541, 'videoId': '', 'photoUrl': '', 'commentCount': 11, 'voteCount': 4, 'readCount': 7}, {'id': 1337138975, 'title': 'Chapter VII.', 'url': 'https://www.wattpad.com/1337138975-the-starlet-before-onc-2023-chapter-vii', 'rating': 0, 'draft': False, 'modifyDate': '2023-04-29T19:34:12Z', 'createDate': '2023-04-23T22:12:38Z', 'length': 14681, 'videoId': '', 'photoUrl': '', 'commentCount': 6, 'voteCount': 4, 'readCount': 10}, {'id': 1338892825, 'title': 'Chapter VIII.', 'url': 'https://www.wattpad.com/1338892825-the-starlet-before-onc-2023-chapter-viii', 'rating': 0, 'draft': False, 'modifyDate': '2023-04-29T23:31:03Z', 'createDate': '2023-04-29T21:03:17Z', 'length': 15946, 'videoId': '', 'photoUrl': '', 'commentCount': 15, 'voteCount': 3, 'readCount': 6}, {'id': 1338896855, 'title': 'Epilogue ', 'url': 'https://www.wattpad.com/1338896855-the-starlet-before-onc-2023-epilogue', 'rating': 0, 'draft': False, 'modifyDate': '2023-04-29T22:21:37Z', 'createDate': '2023-04-29T21:18:27Z', 'length': 7566, 'videoId': '', 'photoUrl': '', 'commentCount': 7, 'voteCount': 1, 'readCount': 9}]",Historical Fiction
4,334904143,Memory Traffic,137227,42,145,101,"{'name': 'YvonneKindle', 'avatar': 'https://img.wattpad.com/useravatar/YvonneKindle.128.996579.jpg', 'fullname': 'Yvonne Kindle'}",5,"['alien', 'key', 'memory', 'onc2023', 'opennovellacontest', 'portal', 'scifi', 'vampire']",False,https://www.wattpad.com/story/334904143-memory-traffic,12,"[{'id': 1317142734, 'title': 'Chapter 1: The Escape', 'url': 'https://www.wattpad.com/1317142734-memory-traffic-chapter-1-the-escape', 'rating': 0, 'draft': False, 'modifyDate': '2023-04-24T12:09:40Z', 'createDate': '2023-03-26T23:58:53Z', 'length': 11742, 'videoId': '', 'photoUrl': 'https://img.wattpad.com/story_parts/1317142734/images/175264ea21feb780977090841522.png', 'commentCount': 18, 'voteCount': 9, 'readCount': 55}, {'id': 1328363483, 'title': 'Chapter 2: The Team', 'url': 'https://www.wattpad.com/1328363483-memory-traffic-chapter-2-the-team', 'rating': 0, 'draft': False, 'modifyDate': '2023-04-24T12:09:57Z', 'createDate': '2023-03-26T23:59:32Z', 'length': 9514, 'videoId': '', 'photoUrl': 'https://img.wattpad.com/story_parts/1328363483/images/175264e62d9aa338216823431208.png', 'commentCount': 9, 'voteCount': 3, 'readCount': 11}, {'id': 1329992032, 'title': 'Chapter 3: The Deal', 'url': 'https://www.wattpad.com/1329992032-memory-traffic-chapter-3-the-deal', 'rating': 0, 'draft': False, 'modifyDate': '2023-04-27T11:06:59Z', 'createDate': '2023-04-01T13:20:17Z', 'length': 13493, 'videoId': '', 'photoUrl': 'https://img.wattpad.com/story_parts/1329992032/images/175264e106cc86a1457658672138.png', 'commentCount': 7, 'voteCount': 3, 'readCount': 12}, {'id': 1330572206, 'title': 'Chapter 4: The Gate', 'url': 'https://www.wattpad.com/1330572206-memory-traffic-chapter-4-the-gate', 'rating': 0, 'draft': False, 'modifyDate': '2023-04-24T12:10:42Z', 'createDate': '2023-04-03T03:55:17Z', 'length': 12403, 'videoId': '', 'photoUrl': 'https://img.wattpad.com/story_parts/1330572206/images/175264dbe373bd97204895031767.png', 'commentCount': 9, 'voteCount': 3, 'readCount': 11}, {'id': 1333161284, 'title': 'Chapter 5: The Mission', 'url': 'https://www.wattpad.com/1333161284-memory-traffic-chapter-5-the-mission', 'rating': 0, 'draft': False, 'modifyDate': '2023-04-24T12:11:03Z', 'createDate': '2023-04-11T00:06:48Z', 'length': 10257, 'videoId': '', 'photoUrl': 'https://img.wattpad.com/story_parts/1333161284/images/1754b8a9089e04e1312074752653.png', 'commentCount': 8, 'voteCount': 3, 'readCount': 7}, {'id': 1334236889, 'title': 'Chapter 6: The Briefing', 'url': 'https://www.wattpad.com/1334236889-memory-traffic-chapter-6-the-briefing', 'rating': 0, 'draft': False, 'modifyDate': '2023-04-24T12:11:31Z', 'createDate': '2023-04-14T11:13:11Z', 'length': 12404, 'videoId': '', 'photoUrl': 'https://img.wattpad.com/story_parts/1334236889/images/1755c8be8c220319753402361554.png', 'commentCount': 10, 'voteCount': 3, 'readCount': 5}, {'id': 1335217817, 'title': 'Chapter 7: The Start', 'url': 'https://www.wattpad.com/1335217817-memory-traffic-chapter-7-the-start', 'rating': 0, 'draft': False, 'modifyDate': '2023-04-24T12:11:53Z', 'createDate': '2023-04-17T11:09:43Z', 'length': 11160, 'videoId': '', 'photoUrl': 'https://img.wattpad.com/story_parts/1335217817/images/1756b4510e9adf0c445071819084.png', 'commentCount': 7, 'voteCount': 3, 'readCount': 6}, {'id': 1335395425, 'title': 'Chapter 8: The Job', 'url': 'https://www.wattpad.com/1335395425-memory-traffic-chapter-8-the-job', 'rating': 0, 'draft': False, 'modifyDate': '2023-04-25T23:36:29Z', 'createDate': '2023-04-17T23:37:43Z', 'length': 12013, 'videoId': '', 'photoUrl': 'https://img.wattpad.com/story_parts/1335395425/images/1756dd2366c8dfd9990087473135.png', 'commentCount': 7, 'voteCount': 3, 'readCount': 15}, {'id': 1336371633, 'title': 'Chapter 9: The Infiltration', 'url': 'https://www.wattpad.com/1336371633-memory-traffic-chapter-9-the-infiltration', 'rating': 0, 'draft': False, 'modifyDate': '2023-04-25T23:18:57Z', 'createDate': '2023-04-21T11:09:03Z', 'length': 10884, 'videoId': '', 'photoUrl': 'https://img.wattpad.com/story_parts/1336371633/images/1757ee99704f45af77186244500.png', 'commentCount': 7, 'voteCount': 3, 'readCount': 5}, {'id': 1337016250, 'title': 'Chapter 10: The Getaway', 'url': 'https://www.wattpad.com/1337016250-memory-traffic-chapter-10-the-getaway', 'rating': 0, 'draft': False, 'modifyDate': '2023-04-25T23:22:46Z', 'createDate': '2023-04-23T14:44:55Z', 'length': 11156, 'videoId': '', 'photoUrl': 'https://img.wattpad.com/story_parts/1337016250/images/1758978c44c97da2487474836277.png', 'commentCount': 6, 'voteCount': 3, 'readCount': 7}, {'id': 1337116310, 'title': 'Chapter 11: The Return', 'url': 'https://www.wattpad.com/1337116310-memory-traffic-chapter-11-the-return', 'rating': 0, 'draft': False, 'modifyDate': '2023-04-25T12:26:17Z', 'createDate': '2023-04-23T20:41:32Z', 'length': 10649, 'videoId': '', 'photoUrl': 'https://img.wattpad.com/story_parts/1337116310/images/1758aaff1438ec77515674298755.png', 'commentCount': 8, 'voteCount': 3, 'readCount': 6}, {'id': 1337301247, 'title': 'Epilogue: The Reveal', 'url': 'https://www.wattpad.com/1337301247-memory-traffic-epilogue-the-reveal', 'rating': 0, 'draft': False, 'modifyDate': '2023-04-25T11:21:48Z', 'createDate': '2023-04-24T12:08:13Z', 'length': 11552, 'videoId': '', 'photoUrl': 'https://img.wattpad.com/story_parts/1337301247/images/1758dd90ec721614879376209780.png', 'commentCount': 5, 'voteCount': 3, 'readCount': 5}]",Science Fiction
